day,count,w1,w2,w3,species,replicate,jar,community_composition,prey_richness,prey_composition
18,NA,0.1207,1.9871,0.0843,Collodictyon,5,20,"Collodictyon, Dileptus",1,Collodictyon
18,NA,0.8338,1,1,Dileptus,5,20,"Collodictyon, Dileptus",1,Collodictyon
18,NA,0.6111,5.6013,0.3684,Paramecium,3,21,"Paramecium, Dileptus",1,Paramecium
18,NA,0.6111,1,1,Dileptus,3,21,"Paramecium, Dileptus",1,Paramecium
18,NA,0.762,4.2454,0.331,Paramecium,4,22,"Paramecium, Dileptus",1,Paramecium
18,NA,0.762,1,1,Dileptus,4,22,"Paramecium, Dileptus",1,Paramecium
18,160,0.7295,1,1,Paramecium,5,23,"Paramecium, Dileptus",1,Paramecium
18,0,0.7295,1,1,Dileptus,5,23,"Paramecium, Dileptus",1,Paramecium
18,NA,0.6032,1,1,Colpidium,3,24,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
18,NA,0.0843,1,1,Collodictyon,3,24,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
18,NA,0.6032,1,1,Dileptus,3,24,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
18,0,0.6845,1,1,Colpidium,4,25,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
18,31,0.0843,1,1,Collodictyon,4,25,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
18,0,0.6845,1,1,Dileptus,4,25,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
18,0,0.7921,1,1,Colpidium,5,26,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
18,57,0.0843,1,1,Collodictyon,5,26,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
18,0,0.7921,1,1,Dileptus,5,26,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
18,NA,0.6551,2.1954,0.3344,Colpidium,3,27,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
18,NA,0.6551,2.1954,0.3344,Paramecium,3,27,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
18,NA,0.6551,1,1,Dileptus,3,27,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
18,NA,0.545,1,1,Colpidium,4,28,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
18,NA,0.545,2.19,0.355,Paramecium,4,28,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
18,NA,0.545,1,1,Dileptus,4,28,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
18,3,0.6114,1,1,Colpidium,5,29,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
18,120,0.6114,1,1,Paramecium,5,29,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
18,0,0.6114,1,1,Dileptus,5,29,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
18,NA,0.5893,1,1,Collodictyon,3,30,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
18,NA,0.5893,2.1358,2.1358,Paramecium,3,30,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
18,NA,0.5893,1,1,Dileptus,3,30,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
18,0,0.7326,1,1,Collodictyon,4,31,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
18,28,0.7326,1,1,Paramecium,4,31,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
18,1,0.7326,1,1,Dileptus,4,31,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
18,NA,0.0843,1,1,Collodictyon,5,32,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
18,NA,0.5795,3.0747,0.3202,Paramecium,5,32,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
18,NA,0.6799,1,1,Dileptus,5,32,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
18,0,0.6878,1,1,Colpidium,3,33,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
18,58,0.6878,3.8157,0.0843,Collodictyon,3,33,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
18,14,0.6878,3.8157,0.284,Paramecium,3,33,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
18,5,0.6878,1,1,Dileptus,3,33,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
18,NA,0.6435,1,1,Colpidium,4,34,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
18,NA,0.0843,1,1,Collodictyon,4,34,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
18,NA,0.2751,1,1,Paramecium,4,34,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
18,NA,0.6453,1,1,Dileptus,4,34,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
18,0,0.7104,1,1,Colpidium,5,35,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
18,28,0.0843,1,1,Collodictyon,5,35,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
18,18,0.7104,1,1,Paramecium,5,35,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
18,6,0.7104,1,1,Dileptus,5,35,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
20,9,0.6351,4.0591,0.3603,Colpidium,3,15,"Colpidium, Dileptus",1,Colpidium
20,0,0.6351,1,1,Dileptus,3,15,"Colpidium, Dileptus",1,Colpidium
20,80,0.35,1,1,Colpidium,4,16,"Colpidium, Dileptus",1,Colpidium
20,0,0.35,1,1,Dileptus,4,16,"Colpidium, Dileptus",1,Colpidium
20,18,0.4558,1,1,Colpidium,5,17,"Colpidium, Dileptus",1,Colpidium
20,0,0.4558,1,1,Dileptus,5,17,"Colpidium, Dileptus",1,Colpidium
20,NA,0.0843,1,1,Collodictyon,3,18,"Collodictyon, Dileptus",1,Collodictyon
20,NA,0.695,1,1,Dileptus,3,18,"Collodictyon, Dileptus",1,Collodictyon
20,NA,0.1611,4.1263,0.0843,Collodictyon,4,19,"Collodictyon, Dileptus",1,Collodictyon
20,NA,0.7904,1,1,Dileptus,4,19,"Collodictyon, Dileptus",1,Collodictyon
20,NA,0.1207,1.9871,0.0843,Collodictyon,5,20,"Collodictyon, Dileptus",1,Collodictyon
20,NA,0.8338,1,1,Dileptus,5,20,"Collodictyon, Dileptus",1,Collodictyon
20,NA,0.6111,5.6013,0.3684,Paramecium,3,21,"Paramecium, Dileptus",1,Paramecium
20,NA,0.6111,1,1,Dileptus,3,21,"Paramecium, Dileptus",1,Paramecium
20,NA,0.762,4.2454,0.331,Paramecium,4,22,"Paramecium, Dileptus",1,Paramecium
20,NA,0.762,1,1,Dileptus,4,22,"Paramecium, Dileptus",1,Paramecium
20,NA,0.7295,1,1,Paramecium,5,23,"Paramecium, Dileptus",1,Paramecium
20,NA,0.7295,1,1,Dileptus,5,23,"Paramecium, Dileptus",1,Paramecium
20,NA,0.6032,1,1,Colpidium,3,24,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
20,NA,0.0843,1,1,Collodictyon,3,24,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
20,NA,0.6032,1,1,Dileptus,3,24,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
20,0,0.3151,1,1,Colpidium,4,25,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
20,62,0.0843,1,1,Collodictyon,4,25,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
20,0,0.3151,1,1,Dileptus,4,25,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
20,0,0.4237,1,1,Colpidium,5,26,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
20,57,0.0843,1,1,Collodictyon,5,26,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
20,0,0.4237,1,1,Dileptus,5,26,"Colpidium, Collodictyon, Dileptus",2,"Colpidium, Collodictyon"
20,NA,0.6551,2.1954,0.3344,Colpidium,3,27,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
20,NA,0.6551,2.1954,0.3344,Paramecium,3,27,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
20,NA,0.6551,1,1,Dileptus,3,27,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
20,NA,0.545,1,1,Colpidium,4,28,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
20,NA,0.545,2.19,0.355,Paramecium,4,28,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
20,NA,0.545,1,1,Dileptus,4,28,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
20,0,0.4407,1,1,Colpidium,5,29,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
20,110,0.4407,1,1,Paramecium,5,29,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
20,0,0.4407,1,1,Dileptus,5,29,"Colpidium, Paramecium, Dileptus",2,"Colpidium, Paramecium"
20,NA,0.5893,1,1,Collodictyon,3,30,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
20,NA,0.5893,2.1358,2.1358,Paramecium,3,30,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
20,NA,0.5893,1,1,Dileptus,3,30,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
20,0,0.3898,1,1,Collodictyon,4,31,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
20,21,0.3898,1,1,Paramecium,4,31,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
20,0,0.3898,1,1,Dileptus,4,31,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
20,NA,0.0843,1,1,Collodictyon,5,32,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
20,NA,0.5795,3.0747,0.3202,Paramecium,5,32,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
20,NA,0.6799,1,1,Dileptus,5,32,"Collodictyon, Paramecium, Dileptus",2,"Collodictyon, Paramecium"
20,0,0.4068,1,1,Colpidium,3,33,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
20,104,0.4068,3.0642,0.0843,Collodictyon,3,33,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
20,10,0.4068,3.0642,0.3629,Paramecium,3,33,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
20,1,0.4068,1,1,Dileptus,3,33,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
20,NA,0.6435,1,1,Colpidium,4,34,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
20,NA,0.0843,1,1,Collodictyon,4,34,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
20,NA,0.2751,1,1,Paramecium,4,34,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
20,NA,0.6453,1,1,Dileptus,4,34,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
20,0,0.5462,1,1,Colpidium,5,35,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
20,7,0.0843,1,1,Collodictyon,5,35,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
20,22,0.5462,1,1,Paramecium,5,35,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
20,2,0.5462,1,1,Dileptus,5,35,"Colpidium, Collodictyon, Paramecium, Dileptus",3,"Colpidium, Collodictyon, Paramecium"
